responseTime,time,violation,node_netstat_TcpExt_TCPHystartTrainCwnd,node_hwmon_in_volts,prometheus_http_response_size_bytes_bucket,consumers,scrape_duration_seconds,node_netstat_TcpExt_TCPAbortOnClose,node_sockstat_TCP_alloc,http_request_size_bytes_count,node_vmstat_allocstall_normal,node_netstat_Icmp6_OutRouterSolicits,node_vmstat_pageoutrun,node_netstat_Icmp6_InNeighborSolicits,node_netstat_TcpExt_DelayedACKs,scrape_samples_post_metric_relabeling,scrape_samples_scraped,prometheus_tsdb_head_series_created_total,prometheus_tsdb_head_series,node_vmstat_workingset_nodereclaim,node_vmstat_pglazyfreed
0,1586784681,0,0,0,2216.62962963,0,0.193351358,0,0,0,0,0,0,0,0,1374.0,1374.0,0,0,0,0
0.0,1586784682,0,0.0,12.502,2216.62962963,0.0,0.193351358,0.0,0.0,411.0,0.0,421.0,0.0,619.0,0.0,1374.0,1374.0,2613.0,2613.0,0.0,0.0
0.0,1586784683,0,120.0,12.502,2216.62962963,0.0,0.193351358,204.0,0.0,411.0,0.0,421.0,0.0,619.0,1317.0,1374.0,1374.0,2613.0,2613.0,0.0,0.0
0.0,1586784684,0,120.0,12.502,2216.62962963,5.0,0.197705564,204.0,322.0,411.0,412.0,421.0,644.0,619.0,1317.0,1383.0,1383.0,2613.0,2613.0,8128.0,109383.0
0.0,1586784687,0,120.0,12.502,2216.62962963,5.0,0.197705564,204.0,322.0,411.0,412.0,421.0,644.0,619.0,1317.0,1383.0,1383.0,2613.0,2613.0,8128.0,109383.0
0.0,1586784688,0,120.0,12.502,2216.62962963,5.0,0.197705564,204.0,322.0,412.0,412.0,422.0,644.0,619.0,1317.0,1383.0,1383.0,2613.0,2613.0,8128.0,109383.0
0.0,1586784689,0,120.0,12.502,2216.62962963,5.0,0.197705564,204.0,361.0,412.0,412.0,422.0,644.0,619.0,1319.0,1383.0,1383.0,2613.0,2613.0,8128.0,109383.0
0.0,1586784690,0,120.0,12.502,2052.44444444,21.0,0.202975947,204.0,361.0,412.0,412.0,422.0,654.0,619.0,1319.0,1383.0,1383.0,2631.0,2631.0,8128.0,109454.0
0.0,1586784693,0,120.0,12.502,2052.44444444,21.0,0.182362431,204.0,361.0,413.0,412.0,422.0,654.0,619.0,1319.0,1383.0,1383.0,2631.0,2631.0,8128.0,109454.0
0.0,1586784694,0,120.0,12.506,2052.44444444,21.0,0.182362431,204.0,361.0,413.0,412.0,425.0,654.0,619.0,1320.0,1383.0,1383.0,2631.0,2631.0,8128.0,109454.0
0.0,1586784695,0,120.0,12.506,2052.44444444,21.0,0.182362431,204.0,327.0,413.0,412.0,425.0,654.0,619.0,1320.0,1383.0,1383.0,2631.0,2631.0,8128.0,109454.0
0.0,1586784696,0,120.0,12.506,2052.44444444,21.0,0.182362431,204.0,327.0,413.0,412.0,425.0,665.0,619.0,1320.0,1383.0,1383.0,2631.0,2631.0,8131.0,110431.0
0.0,1586784698,0,120.0,12.506,2052.44444444,21.0,0.201835814,204.0,327.0,413.0,412.0,425.0,665.0,619.0,1320.0,1383.0,1383.0,2631.0,2631.0,8131.0,110431.0
0.0,1586784699,0,120.0,12.506,2052.44444444,21.0,0.201835814,204.0,327.0,414.0,412.0,425.0,665.0,619.0,1320.0,1383.0,1383.0,2631.0,2631.0,8131.0,110431.0
0.0,1586784700,0,120.0,12.506,2052.44444444,21.0,0.201835814,204.0,327.0,414.0,412.0,426.0,665.0,619.0,1324.0,1383.0,1383.0,2631.0,2631.0,8131.0,110431.0
0.0,1586784701,0,120.0,12.506,2052.44444444,21.0,0.201835814,204.0,305.0,414.0,412.0,426.0,665.0,619.0,1324.0,1383.0,1383.0,2631.0,2631.0,8131.0,110431.0
0.0,1586784702,0,120.0,12.506,1945.55555556,21.0,0.202540614,204.0,325.0,415.0,412.0,427.0,671.0,621.0,1327.0,1383.0,1383.0,2655.0,2655.0,8138.0,111007.5
0.0,1586784704,0,120.0,12.506,1945.55555556,21.0,0.202540614,204.0,325.0,415.0,412.0,427.0,671.0,621.0,1327.0,1383.0,1383.0,2655.0,2655.0,8138.0,111007.5
0.0,1586784705,0,120.0,12.506,1945.55555556,21.0,0.202540614,204.0,325.0,415.0,412.0,427.0,671.0,621.0,1327.0,1383.0,1383.0,2655.0,2655.0,8138.0,111007.5
0.0,1586784706,0,120.0,12.506,1945.55555556,21.0,0.202540614,204.0,325.0,415.0,412.0,427.0,671.0,621.0,1327.0,1383.0,1383.0,2655.0,2655.0,8138.0,111007.5
0.0,1586784707,0,120.0,12.506,1945.55555556,21.0,0.202540614,204.0,345.0,415.0,412.0,427.0,671.0,621.0,1327.0,1383.0,1383.0,2655.0,2655.0,8138.0,111007.5
0.0,1586784708,0,120.0,12.509,1945.55555556,21.0,0.19226541,204.0,345.0,416.0,412.0,428.0,675.0,622.0,1327.0,1383.0,1383.0,2655.0,2655.0,8142.0,111260.0
0.0,1586784710,0,120.0,12.509,1945.55555556,21.0,0.19226541,204.0,345.0,416.0,412.0,428.0,675.0,622.0,1327.0,1383.0,1383.0,2655.0,2655.0,8142.0,111260.0
0.0,1586784711,0,120.0,12.509,1945.55555556,21.0,0.19226541,204.0,345.0,416.0,412.0,428.0,675.0,622.0,1327.0,1383.0,1383.0,2655.0,2655.0,8142.0,111260.0
0.0,1586784712,0,120.0,12.509,1945.55555556,21.0,0.19226541,204.0,345.0,416.0,412.0,428.0,675.0,622.0,1327.0,1383.0,1383.0,2655.0,2655.0,8142.0,111260.0
0.0,1586784713,0,120.0,12.509,1945.55555556,21.0,0.19226541,204.0,281.0,416.0,412.0,428.0,675.0,622.0,1327.0,1383.0,1383.0,2655.0,2655.0,8142.0,111260.0
0.0,1586784714,0,120.0,12.51,2247.73333333,21.0,0.207865435,204.0,281.0,417.0,412.0,428.0,676.0,622.0,1327.0,1383.0,1383.0,2685.0,2685.0,8146.0,111455.0
0.0,1586784716,0,120.0,12.51,2247.73333333,21.0,0.207865435,204.0,281.0,417.0,412.0,428.0,676.0,622.0,1327.0,1383.0,1383.0,2685.0,2685.0,8146.0,111455.0
0.0,1586784717,0,120.0,12.512,2247.73333333,21.0,0.207865435,204.0,281.0,418.0,412.0,428.0,676.0,622.0,1327.0,1383.0,1383.0,2685.0,2685.0,8146.0,111455.0
0.0,1586784718,0,120.0,12.512,2247.73333333,21.0,0.207865435,204.0,281.0,418.0,412.0,428.0,676.0,623.0,1331.0,1383.0,1383.0,2685.0,2685.0,8146.0,111455.0
0.0,1586784719,0,120.0,12.512,2247.73333333,21.0,0.207865435,204.0,327.0,418.0,412.0,428.0,678.0,623.0,1331.0,1383.0,1383.0,2685.0,2685.0,8146.0,111455.0
0.0,1586784720,0,120.0,12.512,2247.73333333,21.0,0.190536656,204.0,327.0,418.0,412.0,428.0,678.0,623.0,1331.0,1383.0,1383.0,2685.0,2685.0,8146.0,111838.0
0.0,1586784722,0,120.0,12.512,2247.73333333,21.0,0.192582665,204.0,327.0,418.0,412.0,428.0,678.0,623.0,1331.0,1383.0,1383.0,2685.0,2685.0,8146.0,111838.0
0.0,1586784723,0,120.0,12.514,2247.73333333,21.0,0.192582665,204.0,327.0,419.0,412.0,428.0,678.0,623.0,1331.0,1383.0,1383.0,2685.0,2685.0,8146.0,111838.0
0.0,1586784724,0,120.0,12.514,2247.73333333,21.0,0.192582665,204.0,327.0,419.0,412.0,428.0,678.0,623.0,1333.0,1383.0,1383.0,2685.0,2685.0,8146.0,111838.0
0.0,1586784725,0,120.0,12.514,2247.73333333,21.0,0.192582665,204.0,316.0,419.0,412.0,428.0,678.0,623.0,1333.0,1383.0,1383.0,2685.0,2685.0,8146.0,111838.0
0.0,1586784726,0,120.0,12.514,2550.42222222,21.0,0.192582665,204.0,316.0,419.0,412.0,428.0,679.0,623.0,1333.0,1383.0,1383.0,2692.0,2692.0,8146.0,112008.0
0.0,1586784729,0,120.0,12.514,2550.42222222,21.0,0.186685383,204.0,316.0,419.0,412.0,428.0,679.0,623.0,1333.0,1383.0,1383.0,2692.0,2692.0,8146.0,112008.0
0.0,1586784730,0,120.0,12.512,2550.42222222,21.0,0.186685383,204.0,316.0,420.0,412.0,428.0,679.0,624.0,1333.0,1383.0,1383.0,2692.0,2692.0,8146.0,112008.0
0.0,1586784731,0,120.0,12.512,2550.42222222,21.0,0.186685383,204.0,316.0,420.0,412.0,428.0,679.0,624.0,1335.0,1383.0,1383.0,2692.0,2692.0,8146.0,112008.0
0.0,1586784732,0,120.0,12.514,2550.42222222,21.0,0.191418346,204.0,333.0,421.0,412.0,428.0,697.0,624.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784735,0,120.0,12.514,2550.42222222,21.0,0.191418346,204.0,333.0,421.0,412.0,428.0,697.0,624.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784736,0,120.0,12.514,2550.42222222,21.0,0.191418346,204.0,333.0,421.0,412.0,428.0,697.0,624.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784737,0,120.0,12.514,2550.42222222,21.0,0.191418346,204.0,319.0,421.0,412.0,428.0,697.0,624.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784738,0,120.0,12.516,2825.93333333,21.0,0.191778972,204.0,319.0,422.0,412.0,428.0,697.0,625.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784741,0,120.0,12.516,2825.93333333,21.0,0.191778972,204.0,319.0,422.0,412.0,428.0,697.0,625.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784742,0,120.0,12.516,2825.93333333,21.0,0.191778972,204.0,319.0,422.0,412.0,428.0,697.0,625.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784743,0,120.0,12.516,2825.93333333,21.0,0.191778972,204.0,290.0,422.0,412.0,428.0,697.0,625.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112572.0
0.0,1586784744,0,120.0,12.517,2825.93333333,21.0,0.189848866,204.0,290.0,423.0,412.0,428.0,701.0,625.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112665.0
0.0,1586784747,0,120.0,12.517,2825.93333333,21.0,0.189848866,204.0,290.0,424.0,412.0,428.0,701.0,625.0,1337.0,1383.0,1383.0,2692.0,2692.0,8146.0,112665.0
0.0,1586784748,0,120.0,12.517,2825.93333333,21.0,0.189848866,204.0,290.0,424.0,412.0,428.0,701.0,625.0,1340.0,1383.0,1383.0,2692.0,2692.0,8146.0,112665.0
0.0,1586784749,0,120.0,12.517,2825.93333333,21.0,0.189848866,204.0,296.0,424.0,412.0,428.0,701.0,625.0,1340.0,1383.0,1383.0,2692.0,2692.0,8146.0,112665.0
0.0,1586784750,0,120.0,12.517,3134.82222222,21.0,0.205402834,204.0,296.0,424.0,412.0,428.0,704.0,625.0,1340.0,1383.0,1383.0,2692.0,2692.0,8147.0,113335.0
0.0,1586784752,0,120.0,12.517,3134.82222222,21.0,0.19221852,204.0,296.0,424.0,412.0,428.0,704.0,625.0,1340.0,1374.0,1374.0,2692.0,2692.0,8147.0,113335.0
0.0,1586784753,0,120.0,12.521,3134.82222222,21.0,0.19221852,204.0,296.0,425.0,412.0,428.0,704.0,625.0,1340.0,1374.0,1374.0,2692.0,2692.0,8147.0,113335.0
0.0,1586784754,0,120.0,12.521,3134.82222222,21.0,0.19221852,204.0,296.0,425.0,412.0,428.0,704.0,629.0,1340.0,1374.0,1374.0,2692.0,2692.0,8147.0,113335.0
0.0,1586784755,0,120.0,12.521,3134.82222222,21.0,0.19221852,204.0,326.0,425.0,412.0,428.0,728.0,629.0,1340.0,1374.0,1374.0,2692.0,2692.0,8147.0,113398.0
0.0,1586784756,0,120.0,12.521,3134.82222222,21.0,0.19221852,204.0,326.0,425.0,412.0,428.0,728.0,629.0,1340.0,1374.0,1374.0,2692.0,2692.0,8149.0,113398.0
0.0,1586784758,0,120.0,12.521,3134.82222222,21.0,0.188028495,204.0,326.0,425.0,412.0,428.0,728.0,629.0,1340.0,1383.0,1383.0,2692.0,2692.0,8149.0,113398.0
0.0,1586784759,0,120.0,12.521,3134.82222222,21.0,0.188028495,204.0,326.0,426.0,412.0,428.0,728.0,629.0,1340.0,1383.0,1383.0,2692.0,2692.0,8149.0,113398.0
0.0,1586784760,0,120.0,12.521,3134.82222222,21.0,0.188028495,204.0,326.0,426.0,412.0,428.0,728.0,629.0,1340.0,1383.0,1383.0,2692.0,2692.0,8149.0,113398.0
0.0,1586784761,0,120.0,12.521,3457.24444444,21.0,0.188028495,204.0,323.0,426.0,412.0,428.0,729.0,629.0,1340.0,1383.0,1383.0,2694.0,2694.0,8151.0,113762.0
0.0,1586784764,0,120.0,12.521,3457.24444444,21.0,0.189418205,204.0,323.0,426.0,412.0,428.0,729.0,629.0,1340.0,1383.0,1383.0,2694.0,2694.0,8151.0,113762.0
0.0,1586784765,0,120.0,12.525,3457.24444444,21.0,0.189418205,204.0,323.0,427.0,412.0,428.0,729.0,629.0,1340.0,1383.0,1383.0,2694.0,2694.0,8151.0,113762.0
0.0,1586784766,0,120.0,12.525,3457.24444444,21.0,0.189418205,204.0,347.0,427.0,412.0,428.0,729.0,629.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,113762.0
0.0,1586784767,0,120.0,12.526,3457.24444444,21.0,0.197394782,204.0,300.0,428.0,412.0,428.0,734.0,630.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,113937.0
0.0,1586784770,0,120.0,12.526,3457.24444444,21.0,0.197394782,204.0,300.0,428.0,412.0,428.0,734.0,630.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,113937.0
0.0,1586784771,0,120.0,12.526,3457.24444444,21.0,0.197394782,204.0,300.0,428.0,412.0,428.0,734.0,630.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,113937.0
0.0,1586784772,0,120.0,12.526,3457.24444444,21.0,0.197394782,204.0,308.0,428.0,412.0,428.0,734.0,630.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,113937.0
0.0,1586784773,0,120.0,12.525,3771.84444444,21.0,0.18956732,204.0,308.0,429.0,412.0,428.0,735.0,630.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784775,0,120.0,12.525,3771.84444444,21.0,0.18956732,204.0,308.0,429.0,412.0,428.0,735.0,630.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784776,0,120.0,12.525,3771.84444444,21.0,0.18956732,204.0,308.0,429.0,412.0,428.0,735.0,630.0,1342.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784777,0,120.0,12.525,3771.84444444,21.0,0.18956732,204.0,308.0,429.0,412.0,428.0,735.0,630.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784778,0,120.0,12.528,3771.84444444,21.0,0.197857706,204.0,327.0,429.0,412.0,428.0,735.0,630.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784779,0,120.0,12.528,3771.84444444,21.0,0.197857706,204.0,327.0,430.0,412.0,430.0,735.0,631.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784781,0,120.0,12.528,3771.84444444,21.0,0.197857706,204.0,327.0,430.0,412.0,430.0,735.0,631.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784782,0,120.0,12.528,3771.84444444,21.0,0.197857706,204.0,327.0,430.0,412.0,430.0,735.0,631.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784783,0,120.0,12.528,3771.84444444,21.0,0.197857706,204.0,315.0,430.0,412.0,430.0,735.0,631.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784784,0,120.0,12.528,4105.11111111,21.0,0.185260998,204.0,315.0,431.0,412.0,430.0,735.0,631.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784787,0,120.0,12.528,4105.11111111,21.0,0.185260998,204.0,315.0,432.0,412.0,430.0,735.0,631.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784788,0,120.0,12.53,4105.11111111,21.0,0.185260998,204.0,315.0,432.0,412.0,432.0,735.0,633.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784789,0,120.0,12.53,4105.11111111,21.0,0.185260998,204.0,325.0,432.0,412.0,432.0,735.0,633.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114025.0
0.0,1586784790,0,120.0,12.53,4105.11111111,21.0,0.210299945,204.0,325.0,432.0,412.0,432.0,736.0,633.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114117.0
0.0,1586784793,0,120.0,12.531,4105.11111111,21.0,0.189522482,204.0,325.0,433.0,412.0,432.0,736.0,633.0,1344.0,1383.0,1383.0,2694.0,2694.0,8151.0,114117.0
0.0,1586784794,0,120.0,12.531,4105.11111111,21.0,0.189522482,204.0,325.0,433.0,412.0,433.0,736.0,633.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114117.0
0.0,1586784795,0,120.0,12.531,4105.11111111,21.0,0.189522482,204.0,303.0,433.0,412.0,433.0,738.0,633.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114251.0
0.0,1586784796,0,120.0,12.531,4414.55555556,21.0,0.189522482,204.0,303.0,433.0,412.0,433.0,738.0,633.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114251.0
0.0,1586784798,0,120.0,12.531,4414.55555556,21.0,0.180686035,204.0,303.0,433.0,412.0,433.0,738.0,633.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114251.0
0.0,1586784799,0,120.0,12.532,4414.55555556,21.0,0.180686035,204.0,303.0,434.0,412.0,433.0,738.0,634.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114251.0
0.0,1586784800,0,120.0,12.532,4414.55555556,21.0,0.180686035,204.0,303.0,434.0,412.0,433.0,738.0,634.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114251.0
0.0,1586784801,0,120.0,12.532,4414.55555556,21.0,0.180686035,204.0,299.0,434.0,412.0,433.0,739.0,634.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114456.0
0.0,1586784804,0,120.0,12.532,4414.55555556,21.0,0.202940117,204.0,299.0,434.0,412.0,433.0,739.0,634.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114456.0
0.0,1586784805,0,120.0,12.534,4414.55555556,21.0,0.202940117,204.0,299.0,435.0,412.0,434.0,739.0,635.0,1347.0,1383.0,1383.0,2694.0,2694.0,8151.0,114456.0
0.0,1586784806,0,120.0,12.534,4414.55555556,21.0,0.202940117,204.0,344.0,435.0,412.0,434.0,739.0,635.0,1348.0,1383.0,1383.0,2694.0,2694.0,8151.0,114456.0
0.0,1586784807,0,120.0,12.537,4414.55555556,21.0,0.20000785,204.0,313.0,436.0,412.0,436.0,740.5,635.0,1350.0,1383.0,1383.0,2694.0,2694.0,8151.0,114679.0
0.0,1586784809,0,120.0,12.537,4414.55555556,21.0,0.20000785,204.0,313.0,436.0,412.0,436.0,740.5,635.0,1350.0,1383.0,1383.0,2694.0,2694.0,8151.0,114679.0
0.0,1586784810,0,120.0,12.537,4714.22222222,21.0,0.20000785,204.0,313.0,436.0,412.0,436.0,740.5,635.0,1350.0,1383.0,1383.0,2694.0,2694.0,8151.0,114679.0
0.0,1586784811,0,120.0,12.537,4714.22222222,21.0,0.20000785,204.0,313.0,436.0,412.0,436.0,740.5,635.0,1350.0,1383.0,1383.0,2694.0,2694.0,8151.0,114679.0
0.0,1586784812,0,120.0,12.537,4714.22222222,21.0,0.20000785,204.0,309.0,436.0,412.0,436.0,740.5,635.0,1350.0,1383.0,1383.0,2694.0,2694.0,8151.0,114679.0
0.0,1586784813,0,120.0,12.538,4714.22222222,21.0,0.211733318,204.0,309.0,437.0,412.0,436.0,743.0,635.0,1350.0,1383.0,1383.0,2694.0,2694.0,8154.0,116023.0
0,1586806434,0,86.0,122.0,54.0,190.0,38.0,38.0,10.0,17.0,19.36,2409.81481481,2712.23333333,12.955,7.93,12.3335701696,5.0,1.0,0.0,3.3,2.0
0.0,1586806437,0,86.0,122.0,54.0,190.0,38.0,38.0,10.0,17.0,19.36,2409.81481481,2712.23333333,12.955,7.93,12.3335701696,5.0,1.0,0.0,3.3,2.0
0.0,1586806439,0,86.0,124.0,56.0,173.0,39.0,39.0,36.0,17.0,18.21,2409.81481481,2712.23333333,12.956,7.88,12.3335701696,5.0,1.0,2.0,3.39,2.0
0.0,1586806441,0,86.0,124.0,56.0,173.0,39.0,39.0,36.0,17.0,18.21,2409.81481481,2712.23333333,12.956,7.88,12.3335701696,21.0,1.0,2.0,3.39,2.0
0.0,1586806443,0,87.0,124.0,57.0,163.0,40.0,40.0,12.0,17.0,19.31,2409.81481481,2712.23333333,12.957,7.88,12.3335701696,21.0,0.0,11.0,3.47,2.0
0.0,1586806444,0,87.0,124.0,57.0,163.0,40.0,40.0,12.0,17.0,19.31,2409.81481481,2712.23333333,12.957,8.28,12.3335701696,21.0,0.0,11.0,3.47,2.0
0.0,1586806446,0,87.0,124.0,57.0,163.0,40.0,40.0,12.0,18.0,19.31,1856.97222222,2089.925,12.957,8.28,12.3335432851,21.0,0.0,11.0,3.47,2.0
0.0,1586806448,0,88.0,124.0,57.0,204.0,41.0,41.0,12.0,18.0,18.24,1856.97222222,2089.925,12.957,8.24,12.3335432851,21.0,1.0,0.0,3.51,2.0
0,1586806450,0,0,0,0,0,41.0,41.0,12.0,18.0,0,1856.97222222,2089.925,0,0,12.3335432851,0,0,0.0,3.51,0
0.0,1586806451,0,88.0,124.0,57.0,204.0,41.0,41.0,12.0,18.0,18.24,1856.97222222,2089.925,12.957,8.24,12.3335432851,21.0,1.0,0.0,3.51,2.0
0.0,1586806453,0,88.0,124.0,58.0,178.0,42.0,42.0,13.0,18.0,18.22,1856.97222222,2089.925,12.956,8.4,12.3335432851,21.0,0.0,0.0,3.58,2.0
0.0,1586806453,0,88.0,124.0,58.0,178.0,42.0,42.0,13.0,18.0,18.22,1856.97222222,2089.925,12.956,8.4,12.3335432851,21.0,0.0,0.0,3.58,2.0
0.0,1586806455,0,88.0,124.0,58.0,178.0,42.0,42.0,13.0,18.0,18.22,1856.97222222,2089.925,12.956,8.4,12.3335432851,21.0,0.0,0.0,3.58,2.0
0.0,1586806457,0,88.0,124.0,58.0,178.0,42.0,42.0,13.0,18.0,18.22,1856.97222222,2089.925,12.956,8.4,12.3335432851,21.0,0.0,0.0,3.64,2.0
0.0,1586806458,0,88.0,124.0,59.0,166.0,43.0,43.0,10.0,18.0,18.13,1904.55555556,2143.425,12.955,8.55,12.3335441562,21.0,0.0,0.0,3.64,2.0
0.0,1586806460,0,88.0,124.0,59.0,166.0,43.0,43.0,10.0,18.0,18.13,1904.55555556,2143.425,12.955,8.55,12.3335441562,21.0,0.0,0.0,3.64,2.0
0.0,1586806462,0,89.0,124.0,59.0,125.0,44.0,44.0,10.0,18.0,16.83,1904.55555556,2143.425,12.956,8.44,12.3335441562,21.0,0.0,0.0,3.7,3.0
0.0,1586806463,0,89.0,124.0,59.0,125.0,44.0,44.0,10.0,18.0,16.83,1904.55555556,2143.425,12.956,8.44,12.3335441562,21.0,0.0,0.0,3.7,3.0
0.0,1586806465,0,89.0,124.0,59.0,125.0,44.0,44.0,10.0,18.0,16.83,1904.55555556,2143.425,12.956,8.44,12.3335441562,21.0,0.0,0.0,3.7,3.0
0.0,1586806467,0,90.0,124.0,60.0,160.0,45.0,45.0,32.0,18.0,16.21,1904.55555556,2143.425,12.955,8.45,12.3335441562,21.0,1.0,0.0,3.76,3.0
0.0,1586806469,0,90.0,124.0,60.0,160.0,45.0,45.0,32.0,18.0,16.21,1952.13888889,2196.925,12.955,8.45,12.3335174519,21.0,1.0,0.0,3.76,3.0
0.0,1586806472,0,90.0,124.0,60.0,160.0,45.0,45.0,32.0,18.0,16.21,1952.13888889,2196.925,12.955,8.45,12.3335174519,21.0,1.0,0.0,3.76,3.0
0.0,1586806474,0,90.0,124.0,62.0,123.0,46.0,46.0,31.0,18.0,15.71,1952.13888889,2196.925,12.956,8.47,12.3335174519,21.0,0.0,2.0,3.83,3.0
0.0,1586806477,0,90.0,124.0,62.0,123.0,46.0,46.0,31.0,18.0,15.71,1952.13888889,2196.925,12.956,8.47,12.3335174519,21.0,0.0,2.0,3.83,3.0
0.0,1586806479,0,90.0,124.0,63.0,178.0,47.0,47.0,13.0,18.0,16.05,1952.13888889,2196.925,12.955,8.66,12.3335174519,21.0,1.0,11.0,3.9,3.0
0.0,1586806481,0,90.0,124.0,63.0,178.0,47.0,47.0,13.0,18.0,16.05,1997.69444444,2248.175,12.955,8.66,12.3334390862,21.0,1.0,11.0,3.9,3.0
0.0,1586806484,0,93.0,124.0,64.0,166.0,48.0,48.0,27.0,18.0,15.25,1997.69444444,2248.175,12.956,8.62,12.3334390862,21.0,0.0,0.0,3.95,3.0
0.0,1586806486,0,93.0,124.0,64.0,166.0,48.0,48.0,27.0,18.0,15.25,1997.69444444,2248.175,12.956,8.62,12.3334390862,21.0,0.0,0.0,3.95,3.0
0.0,1586806488,0,95.0,124.0,65.0,194.0,49.0,49.0,26.0,18.0,14.67,1997.69444444,2248.175,12.957,8.61,12.3334390862,21.0,0.0,0.0,4.02,3.0
0.0,1586806490,0,95.0,124.0,65.0,194.0,49.0,49.0,26.0,18.0,14.67,1997.69444444,2248.175,12.957,8.61,12.3334390862,21.0,0.0,0.0,4.02,3.0
0.0,1586806491,0,95.0,124.0,65.0,194.0,49.0,49.0,26.0,18.0,14.67,1997.69444444,2248.175,12.957,8.61,12.3334390862,21.0,0.0,0.0,4.02,3.0
0.0,1586806493,0,95.0,124.0,66.0,182.0,50.0,50.0,17.0,18.0,14.21,2041.22222222,2297.175,12.955,8.62,12.3333691523,21.0,0.0,0.0,4.07,3.0
0.0,1586806495,0,95.0,124.0,66.0,182.0,50.0,50.0,17.0,18.0,14.21,2041.22222222,2297.175,12.955,8.62,12.3333691523,21.0,0.0,0.0,4.07,3.0
0.0,1586806497,0,95.0,124.0,66.0,182.0,51.0,50.0,11.0,18.0,14.21,2041.22222222,2297.175,12.955,8.62,12.3333691523,21.0,0.0,0.0,4.14,3.0
0.0,1586806498,0,97.0,124.0,67.0,131.0,51.0,51.0,11.0,18.0,13.64,2041.22222222,2297.175,12.955,8.59,12.3333691523,21.0,0.0,0.0,4.14,3.0
0.0,1586806500,0,97.0,124.0,67.0,131.0,51.0,51.0,11.0,18.0,13.64,2041.22222222,2297.175,12.955,8.59,12.3333691523,21.0,0.0,0.0,4.14,3.0
0.0,1586806502,0,97.0,124.0,67.0,167.0,52.0,52.0,30.0,18.0,13.1,2041.22222222,2297.175,12.955,8.56,12.3333691523,21.0,1.0,0.0,4.2,3.0
0.0,1586806504,0,97.0,124.0,67.0,167.0,52.0,52.0,30.0,18.0,13.1,2041.22222222,2297.175,12.955,8.56,12.3333691523,21.0,1.0,0.0,4.2,3.0
0.0,1586806505,0,97.0,124.0,67.0,167.0,52.0,52.0,30.0,18.0,13.1,2084.75,2346.175,12.955,8.56,12.3334172399,21.0,1.0,0.0,4.2,3.0
0.0,1586806507,0,97.0,124.0,67.5,167.0,52.5,52.5,26.5,18.0,12.815,2084.75,2346.175,12.955,8.54,12.3334172399,21.0,0.5,0.0,4.23,3.0
